timestamp,zone_id,zone_name,crowd_density,avg_wait_time_sec,entry_flow_rate_per_min,exit_flow_rate_per_min,incident_flag,staff_required,temperature_c
2026-04-17 18:54:00,Z01,Main Entrance,0.98,66,52,215,0,3,27
2026-04-17 18:54:30,Z02,North Gate,0.48,188,200,10,0,20,35
2026-04-17 18:55:00,Z03,South Gate,0.44,862,241,111,0,7,29
2026-04-17 18:55:30,Z04,East Gate,0.39,1112,65,39,1,12,35
2026-04-17 18:56:00,Z05,West Gate,0.57,458,172,121,0,16,27
2026-04-17 18:56:30,Z06,Food Court A,0.41,652,61,205,0,4,24
2026-04-17 18:57:00,Z07,Food Court B,0.67,951,55,245,0,22,32
2026-04-17 18:57:30,Z08,Restroom Block 1,0.86,345,224,56,0,3,24
2026-04-17 18:58:00,Z09,Restroom Block 2,0.89,653,179,94,0,6,33
2026-04-17 18:58:30,Z10,Seating Section A,0.64,1186,173,217,0,16,26
2026-04-17 18:59:00,Z11,Seating Section B,0.73,700,167,183,0,24,30
2026-04-17 18:59:30,Z12,VIP Lounge,0.8,942,119,119,0,2,29
2026-04-17 19:00:00,Z01,Main Entrance,0.43,710,279,223,0,9,27
2026-04-17 19:00:30,Z02,North Gate,0.52,55,50,63,0,22,32
2026-04-17 19:01:00,Z03,South Gate,0.65,749,194,86,0,24,27
2026-04-17 19:01:30,Z04,East Gate,0.46,48,232,19,0,13,26
2026-04-17 19:02:00,Z05,West Gate,0.82,186,218,143,1,3,29
2026-04-17 19:02:30,Z06,Food Court A,0.49,380,41,127,0,21,32
2026-04-17 19:03:00,Z07,Food Court B,0.38,1126,205,42,0,17,32
2026-04-17 19:03:30,Z08,Restroom Block 1,0.73,49,139,46,0,3,34
2026-04-17 19:04:00,Z09,Restroom Block 2,0.63,1072,177,205,0,9,28
2026-04-17 19:04:30,Z10,Seating Section A,0.78,1114,27,76,0,15,23
2026-04-17 19:05:00,Z11,Seating Section B,0.61,662,268,238,1,14,30
2026-04-17 19:05:30,Z12,VIP Lounge,0.42,449,229,177,0,10,23
2026-04-17 19:06:00,Z01,Main Entrance,0.98,521,154,94,0,23,29
2026-04-17 19:06:30,Z02,North Gate,0.52,1159,105,71,0,17,25
2026-04-17 19:07:00,Z03,South Gate,0.84,83,57,144,0,15,30
2026-04-17 19:07:30,Z04,East Gate,0.94,808,86,66,0,16,31
2026-04-17 19:08:00,Z05,West Gate,0.59,1133,233,213,0,17,31
2026-04-17 19:08:30,Z06,Food Court A,0.57,422,151,201,0,16,22
2026-04-17 19:09:00,Z07,Food Court B,0.97,1161,216,165,0,21,24
2026-04-17 19:09:30,Z08,Restroom Block 1,0.6,816,33,81,0,2,27
2026-04-17 19:10:00,Z09,Restroom Block 2,0.65,1142,125,51,0,17,31
2026-04-17 19:10:30,Z10,Seating Section A,0.82,186,53,77,0,21,30
2026-04-17 19:11:00,Z11,Seating Section B,0.8,473,233,102,0,21,31
2026-04-17 19:11:30,Z12,VIP Lounge,0.78,962,210,198,0,4,26
2026-04-17 19:12:00,Z01,Main Entrance,0.92,117,31,89,0,24,24
2026-04-17 19:12:30,Z02,North Gate,0.65,755,13,170,0,5,29
2026-04-17 19:13:00,Z03,South Gate,0.94,409,26,109,0,22,31
2026-04-17 19:13:30,Z04,East Gate,0.53,266,278,180,0,20,33
2026-04-17 19:14:00,Z05,West Gate,0.59,135,172,148,0,3,33
2026-04-17 19:14:30,Z06,Food Court A,0.47,866,239,224,0,11,27
2026-04-17 19:15:00,Z07,Food Court B,0.69,115,156,25,0,20,30
2026-04-17 19:15:30,Z08,Restroom Block 1,0.49,634,236,233,0,4,31
2026-04-17 19:16:00,Z09,Restroom Block 2,0.38,747,242,236,1,10,29
2026-04-17 19:16:30,Z10,Seating Section A,0.52,1045,280,215,0,2,33
2026-04-17 19:17:00,Z11,Seating Section B,0.65,220,244,41,0,7,22
2026-04-17 19:17:30,Z12,VIP Lounge,0.74,820,211,8,1,10,35
2026-04-17 19:18:00,Z01,Main Entrance,0.8,674,48,165,0,3,31
2026-04-17 19:18:30,Z02,North Gate,0.42,307,285,194,0,17,24
2026-04-17 19:19:00,Z03,South Gate,0.77,588,162,73,0,20,34
2026-04-17 19:19:30,Z04,East Gate,0.83,625,214,190,0,15,29
2026-04-17 19:20:00,Z05,West Gate,0.44,443,172,202,0,3,28
2026-04-17 19:20:30,Z06,Food Court A,0.65,492,93,248,0,2,26
2026-04-17 19:21:00,Z07,Food Court B,0.4,215,274,120,0,7,27
2026-04-17 19:21:30,Z08,Restroom Block 1,0.49,809,141,117,0,20,31
2026-04-17 19:22:00,Z09,Restroom Block 2,0.49,804,229,46,1,11,24
2026-04-17 19:22:30,Z10,Seating Section A,0.67,259,70,122,0,11,33
2026-04-17 19:23:00,Z11,Seating Section B,0.64,1108,238,49,1,21,30
2026-04-17 19:23:30,Z12,VIP Lounge,0.37,1198,114,84,0,8,28
2026-04-17 19:24:00,Z01,Main Entrance,0.7,431,235,29,0,6,22
2026-04-17 19:24:30,Z02,North Gate,0.52,515,259,242,0,8,27
2026-04-17 19:25:00,Z03,South Gate,0.4,729,194,128,0,12,24
2026-04-17 19:25:30,Z04,East Gate,0.46,91,96,171,0,8,35
2026-04-17 19:26:00,Z05,West Gate,0.36,302,122,191,1,15,32
2026-04-17 19:26:30,Z06,Food Court A,0.93,733,260,68,0,12,22
2026-04-17 19:27:00,Z07,Food Court B,0.42,1103,22,77,0,7,22
2026-04-17 19:27:30,Z08,Restroom Block 1,0.46,900,41,200,0,12,29
2026-04-17 19:28:00,Z09,Restroom Block 2,0.82,931,160,26,0,13,24
2026-04-17 19:28:30,Z10,Seating Section A,0.86,843,244,234,0,20,29
2026-04-17 19:29:00,Z11,Seating Section B,0.96,395,287,94,0,18,30
2026-04-17 19:29:30,Z12,VIP Lounge,0.58,147,270,83,1,13,28
2026-04-17 19:30:00,Z01,Main Entrance,0.36,1049,297,158,0,20,22
2026-04-17 19:30:30,Z02,North Gate,0.6,306,157,199,0,24,24
2026-04-17 19:31:00,Z03,South Gate,0.67,668,29,169,0,11,24
2026-04-17 19:31:30,Z04,East Gate,0.57,57,189,40,0,14,23
2026-04-17 19:32:00,Z05,West Gate,0.79,75,65,125,0,12,33
2026-04-17 19:32:30,Z06,Food Court A,0.98,1026,80,210,0,11,35
2026-04-17 19:33:00,Z07,Food Court B,0.87,737,196,209,0,3,31
2026-04-17 19:33:30,Z08,Restroom Block 1,0.78,791,159,185,0,12,34
2026-04-17 19:34:00,Z09,Restroom Block 2,0.47,290,69,68,0,24,35
2026-04-17 19:34:30,Z10,Seating Section A,0.85,796,293,96,0,24,27
2026-04-17 19:35:00,Z11,Seating Section B,0.46,464,41,137,0,14,29
2026-04-17 19:35:30,Z12,VIP Lounge,0.46,35,187,24,0,16,22
2026-04-17 19:36:00,Z01,Main Entrance,0.64,352,209,222,0,2,26
2026-04-17 19:36:30,Z02,North Gate,0.78,675,175,43,0,12,23
2026-04-17 19:37:00,Z03,South Gate,0.88,871,252,39,1,16,25
2026-04-17 19:37:30,Z04,East Gate,0.41,798,130,182,0,14,35
2026-04-17 19:38:00,Z05,West Gate,0.82,542,218,105,0,7,22
2026-04-17 19:38:30,Z06,Food Court A,0.8,673,44,143,0,23,33
2026-04-17 19:39:00,Z07,Food Court B,0.92,539,164,248,0,17,27
2026-04-17 19:39:30,Z08,Restroom Block 1,0.47,826,120,120,0,3,23
2026-04-17 19:40:00,Z09,Restroom Block 2,0.9,54,281,101,1,11,30
2026-04-17 19:40:30,Z10,Seating Section A,0.79,667,100,21,0,5,30
2026-04-17 19:41:00,Z11,Seating Section B,0.47,747,282,208,1,3,24
2026-04-17 19:41:30,Z12,VIP Lounge,0.8,450,113,79,0,11,27
2026-04-17 19:42:00,Z01,Main Entrance,0.85,715,101,237,0,14,29
2026-04-17 19:42:30,Z02,North Gate,0.43,990,149,51,0,14,33
2026-04-17 19:43:00,Z03,South Gate,0.97,839,226,72,0,23,34
2026-04-17 19:43:30,Z04,East Gate,0.67,286,274,56,0,13,35
2026-04-17 19:44:00,Z05,West Gate,0.43,485,187,233,0,17,26
2026-04-17 19:44:30,Z06,Food Court A,0.74,45,163,195,0,9,29
2026-04-17 19:45:00,Z07,Food Court B,0.67,144,46,203,0,3,34
2026-04-17 19:45:30,Z08,Restroom Block 1,0.52,523,64,218,0,5,29
2026-04-17 19:46:00,Z09,Restroom Block 2,0.44,820,85,7,0,8,32
2026-04-17 19:46:30,Z10,Seating Section A,0.65,1151,298,59,0,2,35
2026-04-17 19:47:00,Z11,Seating Section B,0.61,1076,124,13,0,22,22
2026-04-17 19:47:30,Z12,VIP Lounge,0.93,286,129,175,0,16,26
2026-04-17 19:48:00,Z01,Main Entrance,0.88,41,46,12,0,6,30
2026-04-17 19:48:30,Z02,North Gate,0.96,135,233,104,0,13,35
2026-04-17 19:49:00,Z03,South Gate,0.81,995,155,151,0,19,26
2026-04-17 19:49:30,Z04,East Gate,0.67,389,100,108,0,9,35
2026-04-17 19:50:00,Z05,West Gate,0.58,906,23,158,0,13,28
2026-04-17 19:50:30,Z06,Food Court A,0.66,884,275,220,0,17,35
2026-04-17 19:51:00,Z07,Food Court B,0.95,677,244,179,0,3,34
2026-04-17 19:51:30,Z08,Restroom Block 1,0.37,822,42,30,0,4,23
2026-04-17 19:52:00,Z09,Restroom Block 2,0.57,1143,293,179,0,13,24
2026-04-17 19:52:30,Z10,Seating Section A,0.74,363,221,110,0,12,22
2026-04-17 19:53:00,Z11,Seating Section B,0.56,606,17,85,0,16,22
2026-04-17 19:53:30,Z12,VIP Lounge,0.69,1092,65,77,0,7,34
2026-04-17 19:54:00,Z01,Main Entrance,0.68,541,266,8,0,20,31
2026-04-17 19:54:30,Z02,North Gate,0.67,435,202,241,0,8,23
2026-04-17 19:55:00,Z03,South Gate,0.64,562,104,235,0,14,35
2026-04-17 19:55:30,Z04,East Gate,0.67,134,262,190,0,14,28
2026-04-17 19:56:00,Z05,West Gate,0.64,919,226,132,0,17,34
2026-04-17 19:56:30,Z06,Food Court A,0.45,505,287,246,0,14,30
2026-04-17 19:57:00,Z07,Food Court B,0.9,484,145,81,0,18,22
2026-04-17 19:57:30,Z08,Restroom Block 1,0.54,657,168,184,0,11,29
2026-04-17 19:58:00,Z09,Restroom Block 2,0.63,1087,239,75,0,21,29
2026-04-17 19:58:30,Z10,Seating Section A,0.46,1018,49,56,0,7,33
2026-04-17 19:59:00,Z11,Seating Section B,0.68,802,50,85,0,21,25
2026-04-17 19:59:30,Z12,VIP Lounge,0.64,412,182,153,0,9,34
2026-04-17 20:00:00,Z01,Main Entrance,0.91,597,140,6,0,20,35
2026-04-17 20:00:30,Z02,North Gate,0.35,790,226,242,0,24,28
2026-04-17 20:01:00,Z03,South Gate,0.46,625,53,223,0,18,22
2026-04-17 20:01:30,Z04,East Gate,0.8,389,214,26,0,16,25
2026-04-17 20:02:00,Z05,West Gate,0.59,102,113,129,0,17,30
2026-04-17 20:02:30,Z06,Food Court A,0.4,1190,50,108,0,10,35
2026-04-17 20:03:00,Z07,Food Court B,0.95,694,143,110,0,3,25
2026-04-17 20:03:30,Z08,Restroom Block 1,0.65,24,201,227,0,17,34
2026-04-17 20:04:00,Z09,Restroom Block 2,0.58,112,158,202,0,13,26
2026-04-17 20:04:30,Z10,Seating Section A,0.72,541,11,110,0,17,31
2026-04-17 20:05:00,Z11,Seating Section B,0.64,164,54,163,0,6,30
2026-04-17 20:05:30,Z12,VIP Lounge,0.77,1162,38,242,0,15,32
2026-04-17 20:06:00,Z01,Main Entrance,0.39,591,42,221,0,6,35
2026-04-17 20:06:30,Z02,North Gate,0.86,632,132,117,0,5,30
2026-04-17 20:07:00,Z03,South Gate,0.75,891,286,98,0,11,22
2026-04-17 20:07:30,Z04,East Gate,0.69,965,81,47,0,3,31
2026-04-17 20:08:00,Z05,West Gate,0.53,742,73,92,0,23,34
2026-04-17 20:08:30,Z06,Food Court A,0.39,401,180,228,0,11,32
2026-04-17 20:09:00,Z07,Food Court B,0.92,855,103,239,0,22,26
2026-04-17 20:09:30,Z08,Restroom Block 1,0.51,156,239,109,0,14,22
2026-04-17 20:10:00,Z09,Restroom Block 2,0.97,491,52,198,0,12,27
2026-04-17 20:10:30,Z10,Seating Section A,0.89,605,214,50,0,12,27
2026-04-17 20:11:00,Z11,Seating Section B,0.37,613,217,9,0,12,28
2026-04-17 20:11:30,Z12,VIP Lounge,0.67,27,80,168,0,13,23
2026-04-17 20:12:00,Z01,Main Entrance,0.4,612,87,66,0,23,26
2026-04-17 20:12:30,Z02,North Gate,0.74,192,177,242,1,24,35
2026-04-17 20:13:00,Z03,South Gate,0.9,258,215,6,0,21,22
2026-04-17 20:13:30,Z04,East Gate,0.48,991,234,222,0,10,23
2026-04-17 20:14:00,Z05,West Gate,0.44,859,37,141,0,22,32
2026-04-17 20:14:30,Z06,Food Court A,0.52,954,250,249,0,21,23
2026-04-17 20:15:00,Z07,Food Court B,0.75,51,296,38,0,4,23
2026-04-17 20:15:30,Z08,Restroom Block 1,0.53,262,59,107,0,11,23
2026-04-17 20:16:00,Z09,Restroom Block 2,0.85,1002,63,86,0,6,33
2026-04-17 20:16:30,Z10,Seating Section A,0.48,1101,265,227,0,14,26
2026-04-17 20:17:00,Z11,Seating Section B,0.49,388,124,242,0,18,33
2026-04-17 20:17:30,Z12,VIP Lounge,0.57,1047,107,139,0,13,30
2026-04-17 20:18:00,Z01,Main Entrance,0.36,695,127,213,1,6,34
2026-04-17 20:18:30,Z02,North Gate,0.45,1172,177,59,0,21,35
2026-04-17 20:19:00,Z03,South Gate,0.71,430,108,24,0,2,23
2026-04-17 20:19:30,Z04,East Gate,0.54,886,166,118,0,21,31
2026-04-17 20:20:00,Z05,West Gate,0.46,859,294,223,0,20,34
2026-04-17 20:20:30,Z06,Food Court A,0.49,914,13,7,0,17,31
2026-04-17 20:21:00,Z07,Food Court B,0.69,39,179,160,0,22,23
2026-04-17 20:21:30,Z08,Restroom Block 1,0.79,245,250,31,0,21,33
2026-04-17 20:22:00,Z09,Restroom Block 2,0.85,133,147,107,0,20,29
2026-04-17 20:22:30,Z10,Seating Section A,0.68,938,94,226,0,24,26
2026-04-17 20:23:00,Z11,Seating Section B,0.6,202,283,64,0,11,23
2026-04-17 20:23:30,Z12,VIP Lounge,0.6,382,295,234,0,18,31
2026-04-17 20:24:00,Z01,Main Entrance,0.92,214,82,56,1,16,23
2026-04-17 20:24:30,Z02,North Gate,0.76,594,116,91,0,17,28
2026-04-17 20:25:00,Z03,South Gate,0.4,121,104,112,0,12,32
2026-04-17 20:25:30,Z04,East Gate,0.93,331,90,216,0,6,25
2026-04-17 20:26:00,Z05,West Gate,0.72,1154,251,174,0,8,35
2026-04-17 20:26:30,Z06,Food Court A,0.6,388,175,82,0,4,34
2026-04-17 20:27:00,Z07,Food Court B,0.79,132,251,151,0,7,31
2026-04-17 20:27:30,Z08,Restroom Block 1,0.96,530,133,77,0,9,25
2026-04-17 20:28:00,Z09,Restroom Block 2,0.84,199,284,65,0,5,35
2026-04-17 20:28:30,Z10,Seating Section A,0.54,865,281,48,0,11,22
2026-04-17 20:29:00,Z11,Seating Section B,0.64,636,111,45,0,20,27
2026-04-17 20:29:30,Z12,VIP Lounge,0.86,97,139,100,0,21,34
2026-04-17 20:30:00,Z01,Main Entrance,0.39,949,129,239,1,12,34
2026-04-17 20:30:30,Z02,North Gate,0.92,154,101,30,0,19,27
2026-04-17 20:31:00,Z03,South Gate,0.42,169,51,103,0,16,32
2026-04-17 20:31:30,Z04,East Gate,0.42,686,288,217,0,8,24
2026-04-17 20:32:00,Z05,West Gate,0.4,620,109,242,0,8,32
2026-04-17 20:32:30,Z06,Food Court A,0.89,1043,98,39,0,5,34
2026-04-17 20:33:00,Z07,Food Court B,0.55,48,234,113,0,22,31
2026-04-17 20:33:30,Z08,Restroom Block 1,0.39,235,114,210,0,2,34
2026-04-17 20:34:00,Z09,Restroom Block 2,0.37,719,169,72,0,19,34
2026-04-17 20:34:30,Z10,Seating Section A,0.78,317,206,7,0,12,23
2026-04-17 20:35:00,Z11,Seating Section B,0.89,142,189,38,0,10,28
2026-04-17 20:35:30,Z12,VIP Lounge,0.58,161,274,79,0,5,30
2026-04-17 20:36:00,Z01,Main Entrance,0.92,1160,34,133,1,9,33
2026-04-17 20:36:30,Z02,North Gate,0.79,364,285,109,0,5,24
2026-04-17 20:37:00,Z03,South Gate,0.39,915,47,237,0,15,26
2026-04-17 20:37:30,Z04,East Gate,0.63,288,212,46,0,23,33
2026-04-17 20:38:00,Z05,West Gate,0.62,914,32,159,0,19,29
2026-04-17 20:38:30,Z06,Food Court A,0.52,919,55,230,0,21,25
2026-04-17 20:39:00,Z07,Food Court B,0.49,987,250,65,0,10,24
2026-04-17 20:39:30,Z08,Restroom Block 1,0.36,1072,49,69,0,10,29
2026-04-17 20:40:00,Z09,Restroom Block 2,0.99,279,130,234,1,21,34
2026-04-17 20:40:30,Z10,Seating Section A,0.82,290,69,24,0,22,25
2026-04-17 20:41:00,Z11,Seating Section B,0.71,1114,142,178,0,15,35
2026-04-17 20:41:30,Z12,VIP Lounge,0.6,139,185,82,0,3,33
2026-04-17 20:42:00,Z01,Main Entrance,0.67,246,128,93,0,3,27
2026-04-17 20:42:30,Z02,North Gate,0.99,1085,247,202,0,7,25
2026-04-17 20:43:00,Z03,South Gate,0.66,502,43,55,0,18,28
2026-04-17 20:43:30,Z04,East Gate,0.54,872,61,12,0,10,25
2026-04-17 20:44:00,Z05,West Gate,0.36,1153,271,75,0,13,35
2026-04-17 20:44:30,Z06,Food Court A,0.58,867,199,119,0,16,25
2026-04-17 20:45:00,Z07,Food Court B,0.71,1025,47,227,1,23,26
2026-04-17 20:45:30,Z08,Restroom Block 1,0.78,329,210,215,0,12,25
2026-04-17 20:46:00,Z09,Restroom Block 2,0.66,953,58,180,0,9,26
2026-04-17 20:46:30,Z10,Seating Section A,0.49,551,183,158,0,7,31
2026-04-17 20:47:00,Z11,Seating Section B,0.45,360,110,204,0,7,22
2026-04-17 20:47:30,Z12,VIP Lounge,0.45,675,243,118,0,14,34
2026-04-17 20:48:00,Z01,Main Entrance,0.4,330,284,206,0,10,30
2026-04-17 20:48:30,Z02,North Gate,0.61,759,125,85,0,12,25
2026-04-17 20:49:00,Z03,South Gate,0.9,486,223,111,0,19,31
2026-04-17 20:49:30,Z04,East Gate,0.76,515,18,177,0,20,22
2026-04-17 20:50:00,Z05,West Gate,0.68,383,178,109,0,21,32
2026-04-17 20:50:30,Z06,Food Court A,0.94,64,219,127,1,6,27
2026-04-17 20:51:00,Z07,Food Court B,0.91,1089,182,122,0,10,27
2026-04-17 20:51:30,Z08,Restroom Block 1,0.59,506,59,77,0,17,27
2026-04-17 20:52:00,Z09,Restroom Block 2,0.58,801,22,100,0,15,34
2026-04-17 20:52:30,Z10,Seating Section A,0.93,656,166,45,0,17,23
2026-04-17 20:53:00,Z11,Seating Section B,0.57,155,293,12,0,22,29
2026-04-17 20:53:30,Z12,VIP Lounge,0.44,84,141,171,0,17,22
2026-04-17 20:54:00,Z01,Main Entrance,0.97,285,68,42,0,6,33
2026-04-17 20:54:30,Z02,North Gate,0.47,644,23,171,0,16,26
2026-04-17 20:55:00,Z03,South Gate,0.96,908,131,18,0,9,35
2026-04-17 20:55:30,Z04,East Gate,0.61,985,229,30,0,15,28
2026-04-17 20:56:00,Z05,West Gate,0.49,959,31,147,0,13,31
2026-04-17 20:56:30,Z06,Food Court A,0.62,382,164,122,0,14,35
2026-04-17 20:57:00,Z07,Food Court B,0.8,942,89,168,0,11,26
2026-04-17 20:57:30,Z08,Restroom Block 1,0.55,574,133,215,0,21,23
2026-04-17 20:58:00,Z09,Restroom Block 2,0.8,815,26,91,0,17,23
2026-04-17 20:58:30,Z10,Seating Section A,0.73,1164,46,203,0,4,25
2026-04-17 20:59:00,Z11,Seating Section B,0.52,572,62,92,0,9,32
2026-04-17 20:59:30,Z12,VIP Lounge,0.57,1195,289,80,0,15,30
2026-04-17 21:00:00,Z01,Main Entrance,0.77,436,102,218,0,19,24
2026-04-17 21:00:30,Z02,North Gate,0.55,389,210,180,0,20,30
2026-04-17 21:01:00,Z03,South Gate,0.48,886,185,8,0,23,31
2026-04-17 21:01:30,Z04,East Gate,0.5,834,246,54,0,16,30
2026-04-17 21:02:00,Z05,West Gate,0.45,705,70,244,0,23,29
2026-04-17 21:02:30,Z06,Food Court A,0.51,113,296,45,0,18,23
2026-04-17 21:03:00,Z07,Food Court B,0.43,1142,81,137,0,5,25
2026-04-17 21:03:30,Z08,Restroom Block 1,0.54,1099,136,84,0,2,25
2026-04-17 21:04:00,Z09,Restroom Block 2,0.51,835,10,208,0,22,28
2026-04-17 21:04:30,Z10,Seating Section A,0.69,686,45,235,0,19,23
2026-04-17 21:05:00,Z11,Seating Section B,0.52,1060,101,156,0,6,24
2026-04-17 21:05:30,Z12,VIP Lounge,0.73,741,248,56,0,6,29
2026-04-17 21:06:00,Z01,Main Entrance,0.76,765,256,184,0,22,34
2026-04-17 21:06:30,Z02,North Gate,0.85,159,118,206,0,3,25
2026-04-17 21:07:00,Z03,South Gate,0.75,615,187,89,0,3,34
2026-04-17 21:07:30,Z04,East Gate,0.49,785,241,95,0,5,33
2026-04-17 21:08:00,Z05,West Gate,0.9,244,237,44,0,17,27
2026-04-17 21:08:30,Z06,Food Court A,0.78,976,38,192,0,20,24
2026-04-17 21:09:00,Z07,Food Court B,0.72,435,18,69,0,11,34
2026-04-17 21:09:30,Z08,Restroom Block 1,0.53,73,93,40,0,7,29
2026-04-17 21:10:00,Z09,Restroom Block 2,0.97,800,225,208,0,10,33
2026-04-17 21:10:30,Z10,Seating Section A,0.46,170,141,109,0,15,32
2026-04-17 21:11:00,Z11,Seating Section B,0.47,864,115,135,0,17,32
2026-04-17 21:11:30,Z12,VIP Lounge,0.84,603,145,188,0,10,29
2026-04-17 21:12:00,Z01,Main Entrance,0.53,623,210,44,0,17,22
2026-04-17 21:12:30,Z02,North Gate,0.44,45,59,244,1,2,28
2026-04-17 21:13:00,Z03,South Gate,0.42,283,125,6,0,13,28
2026-04-17 21:13:30,Z04,East Gate,0.38,272,268,199,0,12,33
2026-04-17 21:14:00,Z05,West Gate,0.67,540,31,180,0,21,33
2026-04-17 21:14:30,Z06,Food Court A,0.78,208,126,48,0,5,25
2026-04-17 21:15:00,Z07,Food Court B,0.67,652,182,249,0,13,28
2026-04-17 21:15:30,Z08,Restroom Block 1,0.94,120,42,239,0,16,26
2026-04-17 21:16:00,Z09,Restroom Block 2,0.37,946,46,106,0,7,25
2026-04-17 21:16:30,Z10,Seating Section A,0.95,876,226,209,0,16,30
2026-04-17 21:17:00,Z11,Seating Section B,0.61,510,50,102,0,15,34
2026-04-17 21:17:30,Z12,VIP Lounge,0.61,1090,227,170,0,2,29
2026-04-17 21:18:00,Z01,Main Entrance,0.98,917,275,183,0,4,26
2026-04-17 21:18:30,Z02,North Gate,0.8,83,26,143,0,11,33
2026-04-17 21:19:00,Z03,South Gate,0.97,190,160,104,0,17,24
2026-04-17 21:19:30,Z04,East Gate,0.77,991,181,190,1,3,24
2026-04-17 21:20:00,Z05,West Gate,0.38,391,297,33,0,5,27
2026-04-17 21:20:30,Z06,Food Court A,0.52,71,19,245,0,23,24
2026-04-17 21:21:00,Z07,Food Court B,0.87,220,272,61,0,19,27
2026-04-17 21:21:30,Z08,Restroom Block 1,0.59,769,290,109,0,17,24
2026-04-17 21:22:00,Z09,Restroom Block 2,0.53,1181,239,72,0,13,30
2026-04-17 21:22:30,Z10,Seating Section A,0.68,375,179,66,0,10,26
2026-04-17 21:23:00,Z11,Seating Section B,0.81,941,58,63,0,20,24
2026-04-17 21:23:30,Z12,VIP Lounge,0.38,556,52,52,0,11,30
2026-04-17 21:24:00,Z01,Main Entrance,0.78,525,148,66,0,3,35
2026-04-17 21:24:30,Z02,North Gate,0.4,376,111,208,0,12,33
2026-04-17 21:25:00,Z03,South Gate,0.64,225,257,159,0,14,25
2026-04-17 21:25:30,Z04,East Gate,0.76,624,282,12,0,22,31
2026-04-17 21:26:00,Z05,West Gate,0.77,1031,182,217,0,6,34
2026-04-17 21:26:30,Z06,Food Court A,0.45,1027,205,186,0,10,30
2026-04-17 21:27:00,Z07,Food Court B,0.41,53,215,112,0,22,35
2026-04-17 21:27:30,Z08,Restroom Block 1,0.58,291,95,53,0,11,33
2026-04-17 21:28:00,Z09,Restroom Block 2,0.42,381,104,203,0,9,35
2026-04-17 21:28:30,Z10,Seating Section A,0.76,1186,10,158,0,24,26
2026-04-17 21:29:00,Z11,Seating Section B,0.37,1116,160,107,0,22,26
2026-04-17 21:29:30,Z12,VIP Lounge,0.97,913,18,223,1,12,25
2026-04-17 21:30:00,Z01,Main Entrance,0.65,916,42,143,0,10,29
2026-04-17 21:30:30,Z02,North Gate,0.96,1042,105,91,0,15,31
2026-04-17 21:31:00,Z03,South Gate,0.59,817,251,8,0,23,29
2026-04-17 21:31:30,Z04,East Gate,0.35,1183,12,186,1,7,26
2026-04-17 21:32:00,Z05,West Gate,0.71,1036,92,35,0,19,30
2026-04-17 21:32:30,Z06,Food Court A,0.92,214,125,110,0,22,26
2026-04-17 21:33:00,Z07,Food Court B,0.45,842,224,70,0,23,23
2026-04-17 21:33:30,Z08,Restroom Block 1,0.53,636,117,32,0,7,25
2026-04-17 21:34:00,Z09,Restroom Block 2,0.42,587,214,6,0,19,32
2026-04-17 21:34:30,Z10,Seating Section A,0.83,635,275,70,0,16,35
2026-04-17 21:35:00,Z11,Seating Section B,0.74,462,121,174,0,12,33
2026-04-17 21:35:30,Z12,VIP Lounge,0.47,1060,289,14,0,9,34
2026-04-17 21:36:00,Z01,Main Entrance,0.64,1034,290,41,0,11,33
2026-04-17 21:36:30,Z02,North Gate,0.42,820,71,40,0,14,34
2026-04-17 21:37:00,Z03,South Gate,0.5,375,202,170,0,2,34
2026-04-17 21:37:30,Z04,East Gate,0.71,34,272,142,0,5,30
2026-04-17 21:38:00,Z05,West Gate,0.99,868,243,249,0,24,29
2026-04-17 21:38:30,Z06,Food Court A,0.47,939,218,30,0,4,34
2026-04-17 21:39:00,Z07,Food Court B,0.39,321,152,237,0,12,27
2026-04-17 21:39:30,Z08,Restroom Block 1,0.98,1176,195,135,0,22,25
2026-04-17 21:40:00,Z09,Restroom Block 2,0.71,214,128,132,1,20,23
2026-04-17 21:40:30,Z10,Seating Section A,0.94,1144,160,26,0,6,29
2026-04-17 21:41:00,Z11,Seating Section B,0.59,575,194,144,0,2,26
2026-04-17 21:41:30,Z12,VIP Lounge,0.42,1123,100,219,0,17,34
2026-04-17 21:42:00,Z01,Main Entrance,0.53,399,12,67,0,17,26
2026-04-17 21:42:30,Z02,North Gate,0.88,1176,93,86,0,16,22
2026-04-17 21:43:00,Z03,South Gate,0.69,436,11,86,1,7,33
2026-04-17 21:43:30,Z04,East Gate,0.5,981,51,154,0,18,22
2026-04-17 21:44:00,Z05,West Gate,0.36,285,257,198,0,24,24
2026-04-17 21:44:30,Z06,Food Court A,0.41,1172,188,188,0,12,28
2026-04-17 21:45:00,Z07,Food Court B,0.57,376,264,133,0,18,30
2026-04-17 21:45:30,Z08,Restroom Block 1,0.6,514,118,18,0,7,23
2026-04-17 21:46:00,Z09,Restroom Block 2,0.75,937,94,67,0,23,27
2026-04-17 21:46:30,Z10,Seating Section A,0.5,162,12,42,0,11,28
2026-04-17 21:47:00,Z11,Seating Section B,0.41,180,50,240,0,20,29
2026-04-17 21:47:30,Z12,VIP Lounge,0.82,37,70,37,0,2,31
2026-04-17 21:48:00,Z01,Main Entrance,0.36,180,250,151,0,13,29
2026-04-17 21:48:30,Z02,North Gate,0.53,810,72,222,0,12,34
